id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
759766,24.0,Female,2693.0,Single,0.0,Master's,Self-Employed,29.961288987218136,Suburban,Premium,1.0,15.0,769.0,6.0,2023-10-09 15:21:39.273973,Poor,Yes,Daily,Condo,162.0
156901,28.0,Female,38662.0,Divorced,2.0,Master's,,22.085479662911965,Suburban,Premium,0.0,12.0,778.0,3.0,2023-10-26 15:21:39.148733,Poor,Yes,Monthly,Apartment,1358.0
897243,31.0,Male,2560.0,Single,,High School,,12.83818368511422,Rural,Premium,1.0,16.0,647.0,6.0,2023-05-31 15:21:39.176717,Average,No,Weekly,Condo,280.0
234498,55.0,Male,113476.0,Divorced,0.0,Master's,Employed,46.93380554082375,Rural,Premium,,12.0,441.0,8.0,2024-03-06 15:21:39.155231,Average,No,Weekly,Condo,3054.0
272014,59.0,Female,29164.0,Married,2.0,Bachelor's,Employed,16.67440551550825,Rural,Comprehensive,0.0,0.0,636.0,2.0,2022-01-23 15:21:39.268507,Poor,No,Rarely,House,184.0
292612,36.0,Male,32515.0,Married,0.0,PhD,,19.35672026284159,Urban,Basic,0.0,0.0,532.0,5.0,2021-05-09 15:21:39.155231,,Yes,Rarely,Condo,693.0
708438,42.0,Male,45936.0,Single,2.0,Bachelor's,Unemployed,21.50194934396556,Suburban,Basic,0.0,6.0,573.0,6.0,2021-02-21 15:21:39.095696,Average,Yes,Weekly,Condo,1432.0
141518,52.0,Female,104482.0,Married,3.0,High School,,,Urban,Premium,0.0,8.0,305.0,5.0,2022-12-29 15:21:39.190215,Poor,Yes,Weekly,House,1734.0
373374,61.0,Male,38298.0,Married,0.0,High School,,33.60256429615507,Suburban,Comprehensive,3.0,14.0,489.0,8.0,2019-12-01 15:21:39.204790,Poor,Yes,Weekly,House,1791.0
1096031,18.0,Male,,Married,2.0,PhD,,50.63782460823105,Suburban,Premium,0.0,6.0,435.0,5.0,2022-12-27 15:21:39.087123,Good,No,Weekly,House,248.0
991534,41.0,Female,,Divorced,3.0,High School,Self-Employed,10.068307151683866,Urban,Basic,,7.0,407.0,6.0,2022-01-07 15:21:39.209847,Average,No,Weekly,Apartment,591.0
385614,20.0,Male,132525.0,Single,3.0,Bachelor's,,,Suburban,Premium,,13.0,400.0,1.0,2021-07-01 15:21:39.155231,Good,No,Daily,House,1411.0
569909,60.0,Female,33072.0,Divorced,3.0,PhD,Unemployed,33.826383206199004,Urban,Comprehensive,0.0,14.0,788.0,9.0,2022-07-10 15:21:39.274993,Good,No,Daily,Condo,731.0
995432,53.0,Female,6532.0,Divorced,3.0,Bachelor's,,23.64266887702153,Suburban,Comprehensive,0.0,16.0,486.0,4.0,2022-02-23 15:21:39.134960,Poor,Yes,Rarely,Apartment,571.0
75654,36.0,Female,38785.0,Married,0.0,PhD,Employed,24.36798889555105,Suburban,Premium,0.0,18.0,308.0,6.0,2020-06-21 15:21:39.100695,Average,No,Rarely,Condo,1073.0
714175,37.0,Male,1035.0,Married,4.0,High School,Self-Employed,21.88188905252281,Suburban,Premium,1.0,12.0,394.0,1.0,2020-06-11 15:21:39.211806,Poor,Yes,Monthly,Condo,819.0
616324,37.0,Male,24762.0,Divorced,,Master's,,44.2870960371726,Rural,Comprehensive,,16.0,611.0,4.0,2024-07-06 15:21:39.231531,Poor,No,Weekly,House,881.0
261412,23.0,Female,10097.0,Single,1.0,High School,,25.59609694992214,Suburban,Comprehensive,,2.0,764.0,5.0,2022-08-15 15:21:39.146733,Poor,Yes,Monthly,House,2322.0
82175,51.0,Female,,Married,1.0,High School,Employed,41.68306534755454,Rural,Comprehensive,1.0,18.0,553.0,2.0,2020-03-09 15:21:39.164044,,Yes,Rarely,House,101.0
947917,36.0,Female,37662.0,Divorced,1.0,High School,Employed,19.62018886228841,Urban,Basic,1.0,7.0,,2.0,2020-05-27 15:21:39.213373,Average,Yes,Monthly,House,1198.0
171251,50.0,Male,12239.0,Married,1.0,High School,,27.927542716873887,Urban,Premium,1.0,13.0,714.0,1.0,2021-12-04 15:21:39.175719,Average,No,Weekly,Condo,826.0
1134005,37.0,Male,51622.0,Married,0.0,Master's,Unemployed,5.938340987082513,Urban,Basic,4.0,5.0,447.0,9.0,2021-10-03 15:21:39.134960,Poor,No,Weekly,House,793.0
311268,,Male,43929.0,Divorced,0.0,Master's,Unemployed,42.72417346918933,Suburban,Premium,0.0,16.0,680.0,8.0,2022-07-13 15:21:39.102694,Good,No,Rarely,House,544.0
123028,19.0,Female,15141.0,Single,2.0,PhD,Self-Employed,41.09659507169985,Rural,Basic,4.0,5.0,582.0,5.0,2023-03-14 15:21:39.102694,Poor,No,Weekly,Condo,250.0
693350,54.0,Male,1035.0,Single,1.0,High School,Unemployed,22.39621600172403,Urban,Basic,0.0,9.0,830.0,5.0,2023-07-05 15:21:39.286113,Poor,No,Monthly,House,2770.0
526448,27.0,Male,10243.0,Single,,Master's,,23.958692640791536,Urban,Basic,0.0,12.0,843.0,6.0,2019-09-13 15:21:39.233485,Good,Yes,Rarely,House,2828.0
364034,35.0,Male,5831.0,Single,4.0,PhD,Self-Employed,23.445937980672387,Rural,Premium,0.0,3.0,665.0,2.0,2020-11-07 15:21:39.121169,Average,Yes,Daily,House,2788.0
121706,45.0,Female,19025.0,Divorced,4.0,High School,Self-Employed,19.185593962124177,Urban,Basic,2.0,7.0,785.0,7.0,2019-11-03 15:21:39.237118,Average,No,Daily,Condo,1669.0
601175,55.0,Male,41317.0,Married,2.0,Bachelor's,Unemployed,37.95817006920952,Suburban,Premium,,13.0,525.0,8.0,2021-12-23 15:21:39.155231,Poor,Yes,Rarely,Condo,643.0
909930,37.0,Male,23258.0,Divorced,2.0,High School,Unemployed,40.57409645876448,Rural,Premium,1.0,16.0,301.0,8.0,2020-05-21 15:21:39.180553,Poor,No,Daily,Apartment,464.0
438962,50.0,Female,1596.0,Divorced,3.0,Bachelor's,Self-Employed,11.357313770782744,Suburban,Comprehensive,2.0,10.0,558.0,9.0,2020-03-25 15:21:39.274993,Average,Yes,Rarely,Apartment,1553.0
1162451,59.0,Male,45166.0,Single,2.0,PhD,Employed,12.919600918762953,Suburban,Premium,,3.0,,8.0,2024-04-28 15:21:39.206847,Poor,Yes,Weekly,Condo,992.0
313592,24.0,Female,124419.0,Single,1.0,Master's,Self-Employed,37.84711215308422,Suburban,Premium,1.0,11.0,372.0,9.0,2022-09-05 15:21:39.154008,Poor,No,Rarely,Condo,372.0
1032251,58.0,Female,52572.0,Divorced,4.0,PhD,,30.726606460988336,Rural,Comprehensive,0.0,13.0,616.0,1.0,2023-02-21 15:21:39.254678,Average,No,Daily,Apartment,199.0
1062202,60.0,Male,45041.0,Divorced,1.0,Master's,,15.785881485795326,Urban,Comprehensive,1.0,19.0,,7.0,2020-04-18 15:21:39.179186,Good,No,Weekly,House,242.0
140547,30.0,Male,3575.0,Married,0.0,PhD,Employed,16.988846303496143,Rural,Basic,0.0,1.0,388.0,9.0,2022-01-16 15:21:39.143708,Poor,Yes,Weekly,Condo,1209.0
482779,51.0,Male,102745.0,Divorced,4.0,High School,Unemployed,28.90466135151109,Suburban,Premium,1.0,11.0,419.0,8.0,2024-04-22 15:21:39.213373,Poor,Yes,Rarely,House,703.0
210495,43.0,Female,4440.0,Married,1.0,High School,Self-Employed,,Urban,Premium,1.0,9.0,685.0,4.0,2023-12-10 15:21:39.176717,Average,Yes,Rarely,House,2438.0
155755,64.0,Female,31006.0,Divorced,4.0,PhD,Self-Employed,13.24777987005775,Urban,Premium,0.0,14.0,328.0,4.0,2021-04-24 15:21:39.112553,Poor,No,Daily,Condo,2416.0
1108481,51.0,Male,2978.0,Divorced,0.0,High School,Employed,17.15205726875379,Urban,Premium,2.0,11.0,576.0,8.0,2020-07-06 15:21:39.190215,Good,Yes,Rarely,House,1131.0
947545,56.0,Male,3150.0,Married,3.0,Master's,Employed,45.244040310041775,Rural,Premium,,5.0,532.0,5.0,2021-06-29 15:21:39.201446,,No,Daily,Apartment,532.0
14743,24.0,Female,51733.0,Married,2.0,PhD,,32.81650037919847,Urban,Premium,,9.0,637.0,3.0,2020-11-03 15:21:39.250151,Poor,Yes,Monthly,House,302.0
1188432,52.0,Female,90500.0,Divorced,4.0,Master's,,,Rural,Premium,,15.0,,9.0,2020-02-09 15:21:39.187211,Average,No,Weekly,Apartment,2817.0
634065,27.0,Male,43157.0,Divorced,3.0,Bachelor's,,15.039715891046727,Urban,Premium,1.0,13.0,542.0,6.0,2020-08-14 15:21:39.237118,Average,Yes,Weekly,Apartment,599.0
803572,46.0,Male,1297.0,Married,2.0,Bachelor's,Unemployed,,Suburban,Premium,,14.0,451.0,2.0,2020-01-30 15:21:39.134960,Good,Yes,Daily,Condo,1681.0
713361,36.0,Male,5977.0,Married,,High School,Employed,24.48246880215656,Suburban,Premium,,9.0,471.0,1.0,2020-03-11 15:21:39.086123,Good,No,Daily,Apartment,3136.0
339246,33.0,Female,53951.0,Divorced,1.0,High School,,4.792317957803619,Rural,Basic,3.0,18.0,354.0,3.0,2021-03-08 15:21:39.121169,Average,No,Rarely,Apartment,626.0
120652,22.0,Male,927.0,Married,4.0,Master's,,4.331677017664787,Rural,Basic,2.0,5.0,607.0,7.0,2021-01-18 15:21:39.223901,,Yes,Weekly,House,484.0
54299,45.0,Male,1338.0,Single,4.0,Master's,Employed,22.88135826677515,Urban,Basic,,10.0,727.0,3.0,2020-02-06 15:21:39.166062,Good,Yes,Monthly,Condo,23.0
401276,57.0,Female,41849.0,Divorced,2.0,High School,Employed,17.30209018216493,Suburban,Comprehensive,,0.0,362.0,8.0,2020-08-24 15:21:39.194829,Average,Yes,Rarely,Condo,909.0
226603,27.0,Male,998.0,Single,,PhD,Self-Employed,48.12236116951284,Rural,Basic,,18.0,,7.0,2024-02-21 15:21:39.191219,Average,No,Weekly,Condo,37.0
431273,30.0,Male,1240.0,Married,3.0,Master's,,13.588958519984724,Urban,Basic,2.0,1.0,596.0,8.0,2023-03-15 15:21:39.123711,Poor,Yes,Monthly,Apartment,872.0
976964,35.0,Male,24552.0,Divorced,,PhD,Unemployed,40.657737678228536,Rural,Basic,4.0,16.0,,9.0,2020-11-12 15:21:39.218388,Poor,Yes,Rarely,Apartment,586.0
420571,36.0,Female,20521.0,Married,1.0,Bachelor's,Self-Employed,20.05225647314048,Suburban,Basic,2.0,5.0,841.0,3.0,2022-02-23 15:21:39.259788,Poor,No,Rarely,House,1547.0
226537,54.0,Male,1077.0,Divorced,2.0,PhD,Self-Employed,32.07253421715987,Suburban,Comprehensive,2.0,7.0,583.0,1.0,2020-09-28 15:21:39.204790,Poor,Yes,Rarely,House,803.0
261487,52.0,Male,20418.0,Married,3.0,PhD,,29.049822417786263,Suburban,Comprehensive,1.0,6.0,495.0,8.0,2022-01-02 15:21:39.121169,Good,No,Monthly,Apartment,293.0
999225,30.0,Male,6427.0,Divorced,2.0,Bachelor's,Self-Employed,,Suburban,Comprehensive,2.0,6.0,624.0,9.0,2023-12-20 15:21:39.154008,Poor,Yes,Rarely,Apartment,597.0
253353,42.0,Female,,,4.0,Bachelor's,,35.05764085571352,Suburban,Basic,1.0,5.0,653.0,5.0,2023-03-22 15:21:39.226954,,No,Monthly,Condo,509.0
1007697,54.0,Female,24586.0,Divorced,0.0,PhD,,45.60378275002491,Suburban,Basic,1.0,19.0,562.0,3.0,2022-12-04 15:21:39.166062,Good,Yes,Weekly,House,1186.0
1089825,38.0,Male,3675.0,Single,1.0,PhD,,23.56656009773244,Suburban,Comprehensive,2.0,19.0,543.0,3.0,2023-02-15 15:21:39.206847,Good,Yes,Rarely,Apartment,827.0
956155,57.0,Male,8984.0,Divorced,,Master's,,43.76960890324133,Suburban,Comprehensive,1.0,8.0,812.0,2.0,2021-06-15 15:21:39.134960,Poor,Yes,Daily,Condo,2713.0
545376,63.0,Female,2598.0,Married,3.0,Master's,Employed,23.53392780882389,Suburban,Premium,,3.0,515.0,5.0,2021-06-07 15:21:39.237118,,No,Weekly,Apartment,1206.0
972662,39.0,Male,17891.0,Single,4.0,High School,Employed,29.06747731194939,Urban,Basic,1.0,4.0,694.0,9.0,2020-12-18 15:21:39.134960,Good,Yes,Weekly,Apartment,1375.0
77129,50.0,Male,17963.0,Divorced,2.0,Bachelor's,Unemployed,9.835682748439671,Rural,Basic,1.0,17.0,590.0,1.0,2024-05-27 15:21:39.208842,Average,Yes,Monthly,Condo,1282.0
558319,25.0,Female,38614.0,Married,2.0,Bachelor's,Employed,26.595521628907527,Urban,Comprehensive,1.0,2.0,769.0,9.0,2020-02-07 15:21:39.155231,Good,No,Rarely,Condo,761.0
597774,44.0,Male,1682.0,Married,,PhD,,18.156904561066163,Suburban,Premium,,13.0,337.0,8.0,2019-09-07 15:21:39.155231,Good,No,Weekly,House,596.0
414788,36.0,Female,1164.0,Divorced,2.0,Master's,,18.55551327564985,Rural,Basic,0.0,15.0,603.0,7.0,2022-02-18 15:21:39.223390,Average,No,Weekly,Condo,3294.0
984384,51.0,Female,11132.0,Divorced,0.0,Bachelor's,,20.374545075374208,Urban,Premium,1.0,19.0,659.0,3.0,2022-03-14 15:21:39.200452,Average,Yes,Weekly,Apartment,1027.0
1106225,26.0,Male,138167.0,Married,0.0,Master's,Unemployed,30.131844036832035,Suburban,Comprehensive,0.0,15.0,301.0,6.0,2021-01-11 15:21:39.266452,Poor,No,Monthly,Condo,793.0
772,,Female,15983.0,Divorced,4.0,PhD,Self-Employed,37.281609795554985,Urban,Comprehensive,2.0,6.0,,2.0,2020-03-09 15:21:39.092127,Poor,Yes,Rarely,House,1460.0
374691,56.0,Female,12200.0,Married,0.0,Master's,Unemployed,11.686414419118714,Urban,Comprehensive,,9.0,380.0,1.0,2019-09-27 15:21:39.097737,Good,Yes,Weekly,Apartment,1458.0
247051,27.0,Female,3913.0,Single,2.0,Master's,,,Rural,Basic,0.0,17.0,637.0,9.0,2020-10-27 15:21:39.270454,Poor,No,Weekly,House,1539.0
616556,46.0,Female,59838.0,Single,3.0,PhD,Self-Employed,,Rural,Comprehensive,2.0,12.0,697.0,6.0,2021-05-08 15:21:39.254678,Average,No,Monthly,House,112.0
976654,49.0,Female,45614.0,,,Master's,Employed,23.9640124247829,Urban,Basic,0.0,7.0,765.0,6.0,2021-08-06 15:21:39.237118,Good,Yes,Weekly,Apartment,663.0
626338,21.0,Female,126042.0,Single,3.0,Bachelor's,Self-Employed,41.35206645245725,Rural,Premium,,8.0,588.0,1.0,2023-05-31 15:21:39.274993,Poor,Yes,Monthly,Apartment,119.0
629657,59.0,Male,88420.0,Divorced,2.0,Master's,Self-Employed,16.49896898703357,Suburban,Comprehensive,,8.0,334.0,7.0,2020-08-27 15:21:39.272456,Poor,No,Monthly,Apartment,1471.0
324189,38.0,Female,9084.0,Single,3.0,PhD,Employed,,Rural,Basic,,7.0,487.0,1.0,2021-03-05 15:21:39.196387,Poor,Yes,Weekly,House,1141.0
1019519,38.0,Female,39386.0,Single,3.0,Bachelor's,,25.05497977245332,Suburban,Basic,1.0,7.0,428.0,5.0,2021-08-12 15:21:39.134960,,No,Weekly,House,466.0
760871,38.0,Female,29061.0,Married,4.0,Bachelor's,Employed,21.33053723609566,Suburban,Comprehensive,,1.0,479.0,4.0,2024-05-26 15:21:39.252145,Good,Yes,Daily,House,2477.0
355384,25.0,Female,,Single,1.0,PhD,,47.24589333810738,Rural,Comprehensive,,6.0,367.0,4.0,2024-03-28 15:21:39.271453,Poor,Yes,Rarely,House,2373.0
398238,24.0,Male,15258.0,Divorced,4.0,PhD,,,Suburban,Basic,1.0,13.0,812.0,4.0,2020-12-22 15:21:39.081504,Good,Yes,Rarely,House,1515.0
458113,54.0,Female,45668.0,Divorced,4.0,Master's,Employed,49.28386065842083,Suburban,Comprehensive,,6.0,589.0,1.0,2022-03-06 15:21:39.283783,Good,No,Weekly,House,1853.0
641631,57.0,Male,3099.0,Divorced,,Bachelor's,Self-Employed,38.41373744177659,Urban,Premium,2.0,18.0,757.0,8.0,2023-03-05 15:21:39.122134,Poor,No,Rarely,House,609.0
1073084,60.0,Female,88415.0,Divorced,2.0,PhD,Self-Employed,44.07559974713197,Urban,Basic,0.0,17.0,550.0,7.0,2021-10-22 15:21:39.188220,,Yes,Rarely,Condo,1961.0
1094029,58.0,Male,23283.0,Married,2.0,Bachelor's,,31.174526725288448,Urban,Comprehensive,2.0,19.0,440.0,9.0,2023-09-07 15:21:39.173834,Good,No,Weekly,Condo,795.0
301953,57.0,Male,9074.0,Single,1.0,PhD,Unemployed,36.16374077089976,Urban,Basic,,3.0,772.0,8.0,2020-05-04 15:21:39.155231,Good,Yes,Daily,Apartment,478.0
879381,23.0,Female,2853.0,Single,,Master's,Self-Employed,17.67440559529507,Rural,Premium,3.0,16.0,564.0,7.0,2020-04-14 15:21:39.152732,Average,Yes,Daily,House,2968.0
380821,34.0,Male,25602.0,Married,3.0,PhD,,39.61981557652926,Suburban,Premium,0.0,13.0,759.0,9.0,2024-08-03 15:21:39.261856,Average,Yes,Rarely,Condo,607.0
734736,53.0,Male,41212.0,Married,1.0,Master's,Employed,20.858969210927658,Rural,Basic,0.0,9.0,779.0,5.0,2020-04-22 15:21:39.248098,Poor,Yes,Rarely,Apartment,256.0
878702,46.0,Male,18069.0,Single,,PhD,,18.2705700936247,Rural,Premium,,5.0,786.0,8.0,2022-10-14 15:21:39.171102,Poor,No,Monthly,House,745.0
978483,41.0,Female,103364.0,Divorced,1.0,High School,,16.843441073413768,Urban,Premium,2.0,17.0,439.0,1.0,2021-03-20 15:21:39.081504,Poor,No,Rarely,Apartment,434.0
1136623,64.0,Female,10178.0,Divorced,2.0,High School,Self-Employed,29.59777257573748,Rural,Comprehensive,,0.0,744.0,8.0,2023-09-06 15:21:39.182597,Poor,Yes,Monthly,Condo,1562.0
296055,37.0,Male,25672.0,Divorced,3.0,Bachelor's,,33.78470007528749,Suburban,Comprehensive,,1.0,704.0,3.0,2022-05-24 15:21:39.092127,Average,No,Rarely,Apartment,663.0
1124604,61.0,Female,20648.0,Single,1.0,PhD,Self-Employed,17.816485871981698,Urban,Comprehensive,1.0,2.0,797.0,6.0,2022-07-20 15:21:39.144722,Poor,Yes,Weekly,Condo,982.0
850443,46.0,Female,84887.0,Married,,Master's,,15.244932104372344,Suburban,Basic,4.0,19.0,446.0,7.0,2021-09-11 15:21:39.102694,Poor,Yes,Monthly,Condo,23.0
216405,29.0,Female,37659.0,Divorced,0.0,High School,Employed,33.71995742077083,Rural,Comprehensive,2.0,19.0,779.0,6.0,2021-12-31 15:21:39.079128,Good,Yes,Weekly,Condo,776.0
88078,42.0,Male,6920.0,Divorced,1.0,Bachelor's,Unemployed,14.974505847772894,Suburban,Basic,0.0,18.0,,6.0,2022-08-04 15:21:39.208842,Average,Yes,Rarely,House,462.0
274044,63.0,Male,2587.0,Divorced,3.0,High School,Employed,24.91469541165733,Suburban,Comprehensive,1.0,15.0,823.0,9.0,2019-12-19 15:21:39.290098,Poor,No,Weekly,Condo,2092.0
747500,23.0,Male,15886.0,Divorced,3.0,Master's,Unemployed,23.9121428665535,Suburban,Comprehensive,,3.0,743.0,6.0,2020-06-30 15:21:39.281787,Good,No,Daily,Apartment,1317.0
846969,29.0,Male,118764.0,Divorced,,PhD,Employed,19.587561867788704,Suburban,Basic,3.0,9.0,511.0,3.0,2023-12-01 15:21:39.119168,Good,No,Monthly,Apartment,2002.0
107822,45.0,Female,29092.0,Married,1.0,PhD,Self-Employed,23.736515013386125,Rural,Premium,0.0,8.0,463.0,8.0,2020-06-22 15:21:39.134960,Average,No,Monthly,Condo,832.0
494198,33.0,Female,17131.0,Married,2.0,PhD,,20.717066491160622,Urban,Premium,1.0,5.0,345.0,8.0,2022-10-05 15:21:39.289099,Average,Yes,Weekly,House,650.0
2006,46.0,Female,2833.0,Married,0.0,Bachelor's,,43.92748969869947,Urban,Comprehensive,1.0,3.0,,1.0,2023-04-16 15:21:39.264504,Poor,Yes,Daily,Apartment,28.0
145942,34.0,Male,43729.0,Married,3.0,Master's,Unemployed,47.86907807500946,Rural,Basic,2.0,6.0,749.0,1.0,2023-09-12 15:21:39.092127,,Yes,Rarely,House,28.0
458150,33.0,Male,11537.0,Married,1.0,Bachelor's,Employed,50.16150024730705,Urban,Premium,0.0,1.0,478.0,4.0,2024-08-15 15:21:39.283783,Poor,Yes,Monthly,House,2433.0
855378,49.0,Male,48713.0,Married,0.0,Bachelor's,Unemployed,,Suburban,Premium,,2.0,,3.0,2021-09-13 15:21:39.095696,Poor,Yes,Rarely,House,397.0
1194131,45.0,Female,14085.0,Divorced,1.0,PhD,,34.06401404684034,Rural,Premium,2.0,15.0,590.0,1.0,2022-08-02 15:21:39.283783,Good,Yes,Rarely,Apartment,731.0
942825,50.0,Female,11220.0,Single,3.0,Master's,,21.94735034598784,Urban,Basic,,17.0,393.0,6.0,2023-02-06 15:21:39.155231,Average,Yes,Weekly,House,507.0
509345,29.0,Female,72337.0,Married,,Bachelor's,Unemployed,31.812202773193388,Suburban,Comprehensive,,12.0,426.0,1.0,2022-07-13 15:21:39.174719,Good,Yes,Daily,Condo,970.0
192090,63.0,Female,40217.0,Single,0.0,Bachelor's,,40.34301713732959,Rural,Basic,,16.0,615.0,4.0,2020-09-17 15:21:39.130190,Average,No,Weekly,Condo,521.0
245830,43.0,Male,37406.0,Single,3.0,High School,Self-Employed,30.56601962784032,Urban,Premium,,15.0,706.0,2.0,2021-07-27 15:21:39.237118,Poor,No,Weekly,Condo,466.0
518822,40.0,Male,24155.0,Single,1.0,Bachelor's,Self-Employed,17.318419513704843,Suburban,Comprehensive,1.0,9.0,,6.0,2021-10-01 15:21:39.144722,Good,Yes,Monthly,House,981.0
604289,60.0,Male,9091.0,Married,3.0,Bachelor's,Employed,43.847303897002725,Urban,Comprehensive,2.0,6.0,578.0,2.0,2020-12-15 15:21:39.085129,Poor,Yes,Daily,House,2773.0
80733,,Male,82764.0,Divorced,0.0,Bachelor's,Self-Employed,11.670957229833975,Rural,Comprehensive,3.0,19.0,,5.0,2024-06-23 15:21:39.237118,Poor,No,Daily,House,2058.0
1115826,23.0,Male,35200.0,Single,2.0,High School,Unemployed,4.282920318147067,Rural,Comprehensive,0.0,18.0,,1.0,2020-05-14 15:21:39.263607,Average,Yes,Daily,Condo,472.0
596779,37.0,Male,6966.0,Single,4.0,PhD,Self-Employed,26.123766792426384,Suburban,Comprehensive,1.0,6.0,532.0,1.0,2022-12-20 15:21:39.155231,Good,No,Weekly,Apartment,2034.0
34397,18.0,Male,134774.0,Single,0.0,Bachelor's,,52.95900497062888,Rural,Basic,0.0,5.0,665.0,2.0,2023-03-17 15:21:39.134960,Average,No,Weekly,Condo,291.0
958839,33.0,Female,72372.0,Married,2.0,PhD,Employed,40.56872089532341,Urban,Comprehensive,1.0,13.0,,8.0,2023-03-31 15:21:39.283783,Good,Yes,Monthly,Apartment,397.0
978620,39.0,Male,29453.0,Divorced,1.0,Master's,,23.83679956272098,Rural,Comprehensive,1.0,10.0,778.0,6.0,2022-06-25 15:21:39.194829,Average,No,Daily,Condo,520.0
502022,38.0,Female,63626.0,Married,0.0,PhD,Unemployed,20.47383237687824,Rural,Basic,2.0,18.0,397.0,5.0,2020-01-17 15:21:39.112553,,No,Monthly,Condo,2305.0
380942,46.0,Male,28450.0,Single,0.0,High School,,11.281864544487805,Rural,Comprehensive,1.0,14.0,763.0,8.0,2020-12-02 15:21:39.149731,Good,No,Rarely,Condo,770.0
170847,25.0,Female,36108.0,Single,0.0,Bachelor's,Self-Employed,35.56902703124612,Rural,Basic,1.0,12.0,572.0,7.0,2021-01-24 15:21:39.214388,Average,Yes,Rarely,House,411.0
127183,38.0,Female,679.0,Divorced,1.0,Master's,Unemployed,,Rural,Premium,2.0,15.0,676.0,7.0,2023-03-08 15:21:39.187211,Good,Yes,Daily,Condo,1208.0
458824,35.0,Male,117662.0,Married,,Bachelor's,Self-Employed,18.79078269943304,Urban,Premium,2.0,12.0,630.0,4.0,2020-01-30 15:21:39.237118,Average,No,Monthly,Apartment,98.0
473761,35.0,Female,,Divorced,0.0,High School,Employed,32.0570534307024,Urban,Basic,,15.0,,6.0,2020-10-06 15:21:39.150730,Poor,No,Weekly,House,45.0
597223,42.0,Female,37984.0,Married,4.0,High School,,45.16794619361333,Urban,Comprehensive,1.0,16.0,648.0,6.0,2024-04-15 15:21:39.100695,Average,No,Weekly,House,561.0
790662,38.0,Female,40552.0,Married,3.0,Master's,,5.394971646413021,Suburban,Comprehensive,3.0,4.0,441.0,8.0,2021-01-15 15:21:39.256696,Average,Yes,Weekly,Apartment,459.0
1175421,28.0,Male,5070.0,Married,4.0,Bachelor's,Unemployed,19.65893275559433,Suburban,Basic,0.0,8.0,815.0,1.0,2021-08-09 15:21:39.179186,Poor,Yes,Rarely,House,492.0
671138,28.0,Male,26897.0,Divorced,1.0,PhD,Employed,17.56902658359998,Urban,Premium,1.0,17.0,652.0,3.0,2019-10-16 15:21:39.175719,Average,No,Monthly,Condo,3536.0
974198,21.0,Male,8271.0,Single,3.0,PhD,Employed,36.90480542969444,Suburban,Premium,,8.0,687.0,3.0,2022-04-14 15:21:39.183598,Poor,No,Rarely,Apartment,645.0
575559,24.0,Male,18987.0,Divorced,4.0,PhD,,35.591468670846574,Suburban,Comprehensive,1.0,13.0,837.0,2.0,2020-08-19 15:21:39.084065,Average,Yes,Daily,Apartment,494.0
743910,49.0,Female,8072.0,Single,4.0,Master's,,18.96495359856155,Suburban,Comprehensive,,6.0,738.0,7.0,2024-05-01 15:21:39.086123,Poor,Yes,Daily,Condo,446.0
625423,39.0,Male,5962.0,Divorced,,Bachelor's,Unemployed,20.09634785667277,Urban,Comprehensive,,0.0,585.0,2.0,2021-08-09 15:21:39.194829,Average,Yes,Daily,House,1073.0
430632,35.0,Female,10014.0,Married,3.0,PhD,Self-Employed,7.063122909739278,Suburban,Premium,3.0,19.0,719.0,7.0,2022-06-25 15:21:39.154008,Poor,No,Rarely,Condo,773.0
750998,63.0,Male,30995.0,Married,4.0,Bachelor's,Self-Employed,,Urban,Premium,2.0,2.0,621.0,9.0,2023-08-05 15:21:39.155231,Average,Yes,Daily,Condo,587.0
269521,18.0,Female,23142.0,Divorced,,Master's,Self-Employed,33.369991473439434,Rural,Premium,,4.0,,1.0,2023-07-02 15:21:39.092127,,Yes,Monthly,Apartment,466.0
137908,64.0,Male,29091.0,Married,0.0,PhD,Self-Employed,15.251583456808724,Rural,Comprehensive,0.0,12.0,821.0,4.0,2024-03-19 15:21:39.108562,Average,No,Monthly,Condo,1662.0
703161,42.0,Male,39425.0,Married,4.0,High School,,40.73575222727557,Rural,Comprehensive,1.0,8.0,683.0,7.0,2022-04-24 15:21:39.237118,Good,Yes,Weekly,Apartment,645.0
